site_id,url,text,prob_dark,label
site_05780,https://pstap.org,Watch this 3-Minute Overview of Verifyle Pro - See why members love this free benefit!,0.5,1
site_05782,https://purposelyhq.au,Purposely,0.5,1
site_05783,https://qcollectionparfums.nl,"Gratis verzending vanaf € 39,95",0.5,1
site_05784,https://rangewell.com,RANGEWELL,0.5,1
site_05785,https://rdvfrance.fr,qui sommes nous ?,0.5,1
site_05786,https://recon.com,Blog,0.5,1
site_05787,https://regionettoyage.fr,REGIONETTOYAGE,0.5,1
site_05788,https://robinpayapp.com,"We use cookies to personalise content and ads, to provide social media features and to analyse our traffic. We also share information about your use of our site with our social media, advertising and analytics partners who may combine it with other information you've provided to them or they've collected from your use of their services. See details",0.5,1
site_05789,https://rubirox.co.uk,Stamford,0.5,1
site_05791,https://sauba.net,Über 1 Mio. zufriedene Nutzer,0.5,1
site_05792,https://shelvedwine.com,"ENJOY AN ADDITIONAL 5% DISCOUNT BY USING THE CODE ""SPRING2024""",0.5,1
site_05794,https://sininenharka.fi,SININEN HÄRKÄ,0.5,1
site_05795,https://sitescape.ai,SiteScape,0.5,1
site_05796,https://skalastrategy.com,Skala,0.5,1
site_05797,https://skyboxaudio.com,HOME,0.5,1
site_05798,https://skypersonnel.co.uk,SKY personnel,0.5,1
site_05799,https://smithbrothershonda.com,SMITH BROTHERS Powersports,0.5,1
site_05800,https://societyhillvets.com,ABOUT US,0.5,1
site_05801,https://sofasetdistributor.com,Sofaset,0.5,1
site_05802,https://sojadedmakeup.com,Welcome to our store,0.5,1
site_05803,https://solihull.ac.uk,Solihull College,0.5,1
site_05804,https://solupak.com,SoluPak,0.5,1
site_05805,https://sosoetjuju.fr,Détail des festivités,0.5,1
site_05806,https://st.pl,WYJAZDY Z NAJLEPSZĄ EKIPĄ,0.5,1
site_05807,https://stromnetz-pullach.de,stromnetz Pullach,0.5,1
site_05808,https://stuttgart-netze.de,stuttgart-netze.de,0.5,1
site_05811,https://talentvoordocent.nl,085 0043603,0.5,1
site_05812,https://taruhnxt.com,nextbet,0.5,1
site_05814,https://telealarm.com,TeleAlarm,0.5,1
site_05816,https://tenyks.ai,TENYKS,0.5,1
site_05817,https://testnegative.com,FREE SHIPPING ON US ORDERS $145+,0.5,1
site_05818,https://thecandymart.in,Thecandymart,0.5,1
site_05819,https://thefitnesspartnership.com.au,"HOME ABOUT US SERVICES EVENTS BLOG CONTACT MEMBERS ENQUIRE NOW Become the happiest, healthiest, strongest version of yourself ENQUIRE NOW Women's Only Gym SPECIALISTS IN STRENGTH & MOVEMENT SEE OUR SERVICES MEET OUR FOUNDER Pippa Burfield Pippa is a certified Personal Trainer and Functional Movement Practitioner. She is also a Meta Dynamics Master Coach and Speaker. In her spare time, she facilitates and mentors at Australasia’s No. 1 coaching school, The Coaching Institute. Pippa’s expertise in health & fitness, functional movement and human behaviour has been strategically developed over the years so that she can help people overcome both physical and mental limitations, realise their true potential and live life to the max. LEARN MORE ABOUT PIPPA GET EXCLUSIVE ACCESS Join Our Community! Connect with other inspiring, like-minded women and gain exclusive access to strength, health and lifestyle insights. Request to join our closed Facebook Community group TODAY! JOIN THE COMMUNITY WHY US? We Empower Progress Real Results We use proven exercise, nutrition and mindset systems to help create sustainable results. Work Together The minute you walk through the door you have an entire team to help motivate, support and champion you. Unique Approach We show you how to create a winning mindset that sets you up for a healthy life you'll love. Ready to Fast Track Your Results and Change Your Life? Learn more about working with Strong Women Can. We look forward to discussing your life and health goals and achieving them together! Please prove you are human by selecting the Flag. MAKE A CHANGE Create a Life of Unlimited Potential! Strong Women Can is so much more than a personal training studio. We are a hub for change and inspiration. Our personalised service provides world-class mindset coaching, expert personal training and exceptional support to help guarantee phenomenal results. Our true passion is helping people like you gain more energy and motivation so that you can be confident in who you are and love who you are becoming. Gain access to expert trainers so you can get fast & sustainable results Get whole-body fit so you can do more of the things you love Lose weight, gain energy and build strength for complete body confidence Develop functional movement patterns to eliminate pain and injury Create a winning mindset for ultimate health and personal success Testimonials Hear what our members say about us This is without doubt the best gym/community I’ve ever been to. They have helped me enormously to become a healthier and stronger version of myself - physically and mentally. I couldn’t recommend this gym more!! Claire Sinni 1 2 3 4 5 6 ENQUIRE NOW GET THE LATEST Be Inspired Want our free e-Guide? How do you know if you are doing the right exercises for you? If you want to avoid wasting your time then download this e-guide for a simple self-diagnoses DOWNLOAD E-GUIDE ABOUT US We help busy women move from feeling tired and unmotivated to prioritising their health and fitness so they look and feel amazing. We are a proud LGBTQIA+ friendly facility. CONTACT US Strong Women Can Boutique 15 Keith St, Hampton East, VIC 3188 Strong Women Can Hub 10/10-14 Advantage Road, Highett 3190 support@strongwomencan.com 0422 126 614 QUICK LINKS Home About Us Services Events Blog Contact Member Zone NEWSLETTER © Strong Women Can – Crafted by Digital Freak | Privacy Policy",0.5,1
site_05820,https://thesoloceo.co,Please watch the free training below in full to get the most value.,0.5,1
site_05821,https://thesyncify.com,NEW YEAR SALE | 50% OFF & FREE GIFTS | LIMITED TIME,0.5,1
site_05822,https://ticketmy.in,TICKET KEY,0.5,1
site_05823,https://titanskitchen.com,END OF WINTER SALE ENDS IN,0.5,1
site_05824,https://tomandteddy.com.au,Free AUS Shipping,0.5,1
site_05825,https://trafficticketteam.com,TRAFFIC TICKET TEAM,0.5,1
site_05826,https://trendindigitals.in,TREND IN DIGITALS,0.5,1
site_05828,https://turnock.co.uk,Buy from the manufacturer,0.5,1
site_05829,https://tuurio.com,Tuurio ID,0.5,1
site_05831,https://udlejningsejendom.dk,30 DAGES TILFREDSHEDSGARANTI,0.5,1
site_05832,https://unstoppable-photographer.com,"Fotografi, Videomaker, SMM e Content Creators:",0.5,1
site_05833,https://userability.de,userability,0.5,1
site_05834,https://uttawoellgens.de,HOME SOUL,0.5,1
site_05835,https://velvethellraiser.com,NOTE ANY ORDERS PLACED AFTER JANUARY 29TH WILL NOT BE SHIPPED UNTIL LATE FEBRUARY,0.5,1
site_05836,https://vier-voeters.nl,VIER VOETERS in Nederland,0.5,1
site_05840,https://wailohatheshop.com,Wailoha,0.5,1
site_05841,https://warriorcollective.co.uk,30% OFF ALL VOLUMES AND UP TO 45% OFF ALL BUNDLES,0.5,1
site_05842,https://welhamkitchens.co.uk,Welham,0.5,1
site_05843,https://welligogs.com,WELLIGOGS,0.5,1
site_05844,https://wesellstories.nl,404,0.5,1
site_05845,https://wftda.com,f,0.5,1
site_05846,https://whiteflowerwines.com,WHITE FLOWER,0.5,1
site_05847,https://whosmailingwhat.com,WHO'S MAILING WHAT!,0.5,1
site_05848,https://winestash.com.au,wine stash,0.5,1
site_05849,https://wtss.eu,WTSS,0.5,1
site_05851,https://yocabe.com,yocabe,0.5,1
site_05852,https://yourpreference.co.uk,This page isn't working,0.5,1
site_05853,https://zydo.com,Browse,0.5,1
site_05854,https://1000x.group,1000x,0.5,1
site_05855,https://70w.cl,INICIO,0.5,1
site_05856,https://abbigliamentomediterraneo.com,CONSEGNA IN 24/48h - Spedizioni gratis per ordini superiori a 80€* (150€ per le isole),0.5,1
site_05857,https://aciindustries.com,"Serving Maryland, Virginia and Washington D.C.",0.5,1
site_05858,https://adeona.com,adeona,0.5,1
site_05859,https://adiscountrental.net,"EASY QUALIFICATIONS FOR DEBIT CARD, CASH, AND RENTERS UNDER 25!",0.5,1
site_05861,https://afoodbank.org,Partner Resources,0.5,1
site_05210,https://industryforum.co.uk,SMMT QM,0.5,1
site_05211,https://inheriti.com,Knowledge Base,0.5,1
site_05212,https://innovateawarding.org,Innovate,0.5,1
site_05213,https://insanelygoodcoffee.com,Shipping Usual Monday's and Roasting Every Wednesday,0.5,1
site_05214,https://inspireforlife.com.au,Inspire for LIFE,0.5,1
site_05215,https://intercontascontabilidade.com.br,Server Error,0.5,1
site_05216,https://internetmensen.nl,internet,0.5,1
site_05217,https://iontec.mx,IONTEC.MX,0.5,1
site_05218,https://israelpolicyforum.org,ISRAEL POLICY FORUM,0.5,1
site_05220,https://jealouslabel.com,☰,0.5,1
site_05221,https://jennychedda.com,"Sorry, you have been blocked",0.5,1
site_05222,https://jensentireandauto.com,COMING SOON!,0.5,1
site_05223,https://jfc.co.com,JFC,0.5,1
site_05224,https://jrlgranitemarble.com,(203) 898-3360,0.5,1
site_05225,https://jswpowersports.com.au,JSW POWERSPORTS,0.5,1
site_05226,https://justdiggit.org,JUSTDIGGIT,0.5,1
site_05228,https://k5cholding.com.au,Casino,0.5,1
site_05229,https://kare-rx.com,KARE PHARMACY & COMPOUNDING.,0.5,1
site_05230,https://karg-und-petersen.de,KARG UND PETERSEN,0.5,1
site_05232,https://kleinbauern.ch,Aktuelles,0.5,1
site_05234,https://kokoaxle.com,kokoaxle,0.5,1
site_05235,https://kowapharma.com,"Kowa Pharmaceuticals America, Inc.",0.5,1
site_05236,https://kuredux.com,KUREHA,0.5,1
site_05237,https://kyokuknives.com,Sign up now and stack an extra 10% off,0.5,1
site_05238,https://lakegarda42.com,LAKE U42,0.5,1
site_05239,https://lamba.tech,LAMBA®,0.5,1
site_05240,https://lebenstanz.info,Datenschutz-Präferenz,0.5,1
site_05241,https://lelandscabins.com,"Sorry, you have been blocked",0.5,1
site_05242,https://levifvoyages.be,le vif. voyages,0.5,1
site_05244,https://lkconline.com,+1 816.694.1280,0.5,1
site_05245,https://logisfashion.com,Logisfashion,0.5,1
site_05246,https://loxam.com.br,loxam.com.br,0.5,1
site_05247,https://lsi-global.com,Life Sciences Institute,0.5,1
site_05249,https://making-a-statement-jewellery.uk,Making a Statement Jewellery UK,0.5,1
site_05251,https://mapsroi.com,Pricing,0.5,1
site_05252,https://markclip.com,Review us on Trustpilot,0.5,1
site_05253,https://martinsrodriguesengenharia.com.br,MARTINS RODRIGUES ENGENHARIA,0.5,1
site_05254,https://mcgtactical.com,"FREE SHIPPING, ALL ORDERS, ALL DAY, EVERY DAY!",0.5,1
site_05255,https://media-harmonybusiness.de,harmony business media,0.5,1
site_05258,https://melvinrooth.com,MR,0.5,1
site_05259,https://mentorerna.se,mentorerna,0.5,1
site_05260,https://metopio.com,Just Announced: Exclusive NACCHO Partnership to bring powerful data tools to local health departments.,0.5,1
site_05261,https://metplusopreis.be,MET,0.5,1
site_05262,https://meubel-planet.nl,Your connection is not private,0.5,1
site_05263,https://montclaircoop.org,A COMMUNITY,0.5,1
site_05264,https://motioninfusion.com,motion infusion,0.5,1
site_05266,https://mtbuilders.com,MT,0.5,1
site_05267,https://myortholab.de,Privatsphäre-Einstellungen,0.5,1
site_05268,https://nationalpositionsco.com,NATIONAL POSITIONS PROFITABLE INTERNET MARKETING,0.5,1
site_05269,https://nemotile.com,403 Forbidden,0.5,1
site_05270,https://nextkitchen.nl,Next Kitchen,0.5,1
site_05271,https://nge.com,NEAL GERBER EISENBERG,0.5,1
site_05272,https://northbrook.ac.uk,Staff and Student Links,0.5,1
site_05273,https://nyangpoint.com,한고연몰,0.5,1
site_05274,https://ohca.com,OHCA,0.5,1
site_05275,https://okfurniture.co.za,Essential,0.5,1
site_05276,https://olymp.at,OLYMP,0.5,1
site_05277,https://omegamix.at,megamix,0.5,1
site_05278,https://omegamix.de,megamix,0.5,1
site_05279,https://omegamix.hu,megamix,0.5,1
site_05280,https://omegamix.nl,megamix,0.5,1
site_05281,https://omegamix.ro,megamix,0.5,1
site_05282,https://opilio.io,OPILIO,0.5,1
site_05283,https://orangesky.org.au,OrangeSky,0.5,1
site_05284,https://orbitcrispy.com,OrbitCrispy,0.5,1
site_05286,https://outdoormilitaryfitness.co.uk,LOGIN TO MY OMF,0.5,1
site_05287,https://oyatec.de,oyatec,0.5,1
site_05288,https://parkinsontechnologies.com,PARKINSON TECHNOLOGIES INC,0.5,1
site_05289,https://pharos-solutions.de,PHAROS Solutions,0.5,1
site_05290,https://piconeconstruction.com,Home,0.5,1
site_05291,https://pila.com.au,PILA STREETSCAPE & SPORTS EQUIPMENT,0.5,1
site_05293,https://placowkowo.pl,Placówkowo,0.5,1
site_05294,https://poetryarchive.org,The Poetry Archive,0.5,1
site_05296,https://poltrade.it,Poltrade srl,0.5,1
site_05297,https://postcreatives.com,P POSTCREATIVES,0.5,1
site_05298,https://precastservices.com,Your connection is not private,0.5,1
site_05300,https://projectfashion.ie,Class Locations,0.5,1
site_05301,https://pscenergy.com.au,We're Expanding. Join The Team Powering Australia's Energy Future.,0.5,1
site_05302,https://qr-hotels.com,Diese Webseite verwendet Cookies,0.5,1
site_05303,https://qservecro.com,Qserve | CRO,0.5,1
site_05304,https://r2.ca,Support,0.5,1
site_05305,https://rajputanawelfaretrust.com,Rajputana Welfare Trust,0.5,1
site_05306,https://recook.co.kr,카카오 가입하면 즉시 2만원 할인 쿠폰,0.5,1
site_05307,https://redsealrecruiting.com,info@redsealrecruiting.com,0.5,1
site_05309,https://regumed.de,REGUMED,0.5,1
site_05311,https://resiliencerituals.com,403,0.5,1
site_05965,https://henry.k12.va.us,HENRY,0.5,1
site_05966,https://henrycounty.com,Member Directory,0.5,1
site_05967,https://herbrucks.com,Herbruck's,0.5,1
site_05968,https://heritagepropertyrepairs.co.uk,HERITAGE PROPERTY REPAIRS,0.5,1
site_05969,https://hoferhagan.com,(317) 349-0887,0.5,1
site_05970,https://hsdent.com,Trending News,0.5,1
site_05971,https://hurontitle.com,HURON,0.5,1
site_05972,https://ianhobbs.com,H Technical Services,0.5,1
site_05973,https://idahofallsymca.org,Idaho Falls Family YMCA,0.5,1
site_05974,https://illinoishammer.com,ILLINOIS HAMMER,0.5,1
site_05975,https://imagile.fr,IMAGILE,0.5,1
site_05976,https://immunolytics.com,505-217-0339,0.5,1
site_05977,https://inetictraction.com,iN traction,0.5,1
site_05978,https://integralcare.org,24/7 Support for Mental Health: Call 512-472-HELP (4357),0.5,1
site_05979,https://interlinkcommerce.com,INTERLINK,0.5,1
site_05980,https://isberian.com,"CHICAGO: 312 467 1212 | EVANSTON: 847 475 0000 | OVER 1,000 RUGS ON CLEARANCE",0.5,1
site_05982,https://ivegate.co.uk,Ivegate,0.5,1
site_05984,https://jlbusinessinteriors.com,"J L Business Interiors, Inc.",0.5,1
site_05985,https://jocombs.org,DISTRICT,0.5,1
site_05986,https://jonaswm.com,Jonas Wealth Management,0.5,1
site_05987,https://jordanreflectors.co.uk,JORDAN,0.5,1
site_05988,https://kancanjeanscolombia.com,COSMETIQUERA GRATIS X COMPRAS DE $250.000,0.5,1
site_05989,https://karijoyphotography.com,WEDDING EXPERIENCE,0.5,1
site_05990,https://kellymcneils.com,Kelly McNelis,0.5,1
site_05991,https://kellymcnelis.com,Kelly McNelis,0.5,1
site_05992,https://kempseymedicalaestheticsclinic.com.au,KEMPSEY,0.5,1
site_05993,https://kovachmarketing.com,KOVACH MARKETING,0.5,1
site_05994,https://lakelandhillsymca.com,Register NOW for Spring 1 Session online 24/7. Every Friday is Bring a Friend for,0.5,1
site_05995,https://lakeoconeelimo.com,LAKE OCONEE LIMO,0.5,1
site_05996,https://lakesidereadymix.com,"LAKESIDE Ready Mix, Inc.",0.5,1
site_05997,https://larsondesigngroup.com,LDG,0.5,1
site_05998,https://lawfirmvas.com,LAW FIRM VAs,0.5,1
site_05999,https://lbr-regulatory.com,LBR Regulatory is excited to announce our merger with Innovative Analytics!,0.5,1
site_06000,https://lissyabrahams.com,LISSY,0.5,1
site_05527,https://ryangottfredson.com,RYAN GOTTFREDSON,0.5,1
site_05528,https://schoolsport070.nl,SCHOOLSPORT 070,0.5,1
site_05529,https://segurossura.com.uy,Error 403,0.5,1
site_05531,https://shopfiire.com,menu,0.5,1
site_05532,https://sicher4you.com,Schneller Versand,0.5,1
site_05533,https://simpleending.com,SimpleEnding,0.5,1
site_05534,https://superiorflooring.ca,PRODUCTS,0.5,1
site_05535,https://surveytown.com,Error 1000,0.5,1
site_05536,https://sustainableinvest.com,"Original, independent, thought leadership",0.5,1
site_05537,https://swupholstery.co.uk,We value your privacy,0.5,1
site_05538,https://taxsaleresources.com,TAX SALE,0.5,1
site_05540,https://thalrix.com,THALRIX,0.5,1
site_05542,https://toonboxstudio.com,ToonBoxStudio.com,0.5,1
site_05543,https://transcendgrowth.com,TRANSCEND,0.5,1
site_05545,https://whatsthepayback.com,Whats the Payback?,0.5,1
site_05546,https://winesource.com.au,*,0.5,1
site_05547,https://wisediscipleacademy.org,WISE DISCIPLE MASTERCLASS,0.5,1
site_05548,https://woodensims.de,WOODENSIMS INTERIOR,0.5,1
site_05549,https://wpartnership.com,ABOUT,0.5,1
site_05550,https://zeronorth.app,Welcome,0.5,1
site_05552,https://360bbq.de,KONTAKT,0.5,1
site_05554,https://8wines.be,Over ons,0.5,1
site_05556,https://8wines.cz,O nás,0.5,1
site_05557,https://8wines.de,Über Uns,0.5,1
site_05559,https://8wines.it,Chi siamo,0.5,1
site_05560,https://8wines.nl,Over ons,0.5,1
site_05561,https://absolut-horse.dk,KÆMPE UDVALG,0.5,1
site_05562,https://accuaboost.com,FREE 2-4 DAY SHIPPING ON ALL USA ORDERS TODAY,0.5,1
site_05563,https://activefredericton.com,Events,0.5,1
site_05564,https://ad4you.fr,SIPA - Ouest-France,0.5,1
site_05565,https://admin-intelligence.de,"Sorry, you have been blocked",0.5,1
site_05567,https://aifund.ai,AIFUND,0.5,1
site_05569,https://allproshadeconcepts.com,Skip to main content,0.5,1
site_05570,https://alphaskincare.co.uk,FREE SHIPPING ON ORDERS £25+,0.5,1
site_05571,https://americanduchess.ch,Shop Now: Hearts Afire,0.5,1
site_05572,https://americanduchess.no,Shop Now: Hearts Afire,0.5,1
site_05573,https://animaliawellness.com,ANIMALIA,0.5,1
site_05574,https://apl-aca.com,APLACA,0.5,1
site_05575,https://appanashapetclinic.com,Our team is GROWING! Learn more about our openings by clicking,0.5,1
site_05579,https://artmagazine.cc,artmagazine,0.5,1
site_05582,https://averyanimalhospital.com,Avery,0.5,1
site_05583,https://bahiabowls.com,BAHIA BOWLS,0.5,1
site_05585,https://bankerstrust.com,FDIC FDIC-Insured – Backed by the full faith and credit of the U.S. Government,0.5,1
site_05586,https://biginteriordesigns.com,|||,0.5,1
site_05587,https://blearn.es,_b Learn TRAIN YOUR DIGITAL LOGISTICS,0.5,1
site_05588,https://blocksize.info,Blocksize,0.5,1
site_05589,https://boostbikehub.co.uk,HOME,0.5,1
site_05590,https://brandyourtruth.com,BRAND you TRUTH,0.5,1
site_05591,https://brickhousefitnessbuffalo.com,+1 716 574 7219,0.5,1
site_05592,https://brickies.club,BOOK NOW,0.5,1
site_05593,https://broadbentortho.com,(801) 782-4762,0.5,1
site_05594,https://brooksihl.org,"Contact Us About Us Continuing Education Residency & Fellowship Students & Inspire Innovate The Brooks Institute of Higher Learning is a world class organization on the cutting edge of evidence-informed practice and professional development for rehabilitation professionals. Learn More 2025 CEU Courses Host a CEU Course Innovative Topics in Rehabilitation Series Residency & Fellowships Discover Courses - Jacksonville, FL 2026 Basic Management of Urinary Incontinence for the Home Health, Skilled Nursing, and Non-Pelvic Floor Therapist 02/21/2026 Jacksonville, FL View All Courses Translating Evidence to the Point of Care Enrollment extended for Residencies & Fellowships Apply today and advance your career. Applications now close Feb 5, 2026. Apply Now Subscribe to our Email! Get 10% OFF your first CEU course and receive news and updates. Submit Achieve Your Goals Our extensive educational opportunities are designed to meet your career goals, whether you are a student, new graduate or experienced clinician: Continuing Education Residency & Fellowships Students FAQ Ready to elevate your career? Time to Specialize? Our accredited residency and fellowship programs will markedly advance your career in the areas of clinical competence, scholarship, education, professionalism and practice management. Learn More Courses For a Busy Lifestyle We offer a variety of cutting edge courses that are directly applicable to your clinical practice through weekday webinars. On-demand content is coming in 2023! Learn More Explore our CEU Course Catalog About Us Contact Continuing Education Faculty FAQs Brooks Rehabilitation Host a Course Residencies & Fellowships Students Privacy Policy | © 2026 Brooks Institute of Higher Learning",0.5,1
site_05595,https://budboard.co,NEW The Effects Lab,0.5,1
site_05596,https://bysaysh.com,Your connection is not private,0.5,1
site_05597,https://capitalauditors.com,CAPITAL AUDITORS,0.5,1
site_05598,https://capland.co.za,CAPITAL LAND,0.5,1
site_05600,https://carigami.es,CARIGAMI,0.5,1
site_05601,https://ca-sandrine.com,Le Sérum Sandrine™,0.5,1
site_05602,https://cedar-4-sale.com,Home,0.5,1
site_05604,https://clearstream.io,clearstream,0.5,1
site_05605,https://clubmedta.com,Club Med,0.5,1
site_05606,https://cnecc.fr,"Désolé, nous travaillons actuellement sur le site",0.5,1
site_05608,https://collectiveconception.com,Notice,0.5,1
site_05609,https://columbiarenaissancesq.com,COLUMBIA,0.5,1
site_05610,https://conservatoriumhotel.com,Global Home,0.5,1
site_05611,https://construiresamaison.com,Faire construire sa maison,0.5,1
site_05613,https://continentaltermehotel.it,Menu,0.5,1
site_05615,https://crerarhotels.com,Find your experience,0.5,1
site_05616,https://crowdaboutnow.nl,CrowdAboutNow,0.5,1
site_05617,https://ctyrkolky-bavorov.cz,+420 778 48 48 48,0.5,1
site_05618,https://culturedviolence.co.uk,Handcrafted in UK,0.5,1
site_05619,https://cyberloop.ai,CYBERLOOP,0.5,1
site_05621,https://dalehalaway.com,DALE HALAWAY,0.5,1
site_05625,https://dhlparcel.es,España,0.5,1
site_05628,https://dnaheatingandair.com,Careers,0.5,1
site_05630,https://dogbow.de,Your connection is not private,0.5,1
site_05632,https://durabeds.co.uk,Login / Account,0.5,1
site_05633,https://easycycle.ch,Le SUVEA Style Speed - couteau suisse des vélos électriques rapides !,0.5,1
site_05634,https://ecom-flow.de,ecom flow,0.5,1
site_05635,https://editionspeciale-luxepack.com,ÉDITION SPÉCIALE,0.5,1
site_05636,https://ekyog.com,LIVRAISON OFFERTE À PA,0.5,1
site_05637,https://elixr.com.au,elixr,0.5,1
site_05638,https://eljays44.com,44 GROUP,0.5,1
site_05639,https://emura-pan.com,EMURA,0.5,1
site_05640,https://engineering.asu.edu,ASU Home,0.5,1
site_05642,https://eskimosinc.com,ESKIMOS INC. POWERSPORTS,0.5,1
site_05643,https://euroveacity.sk,euroveacity,0.5,1
site_05645,https://ewageas.com.ph,eastwest ageas,0.5,1
site_05646,https://faex.fr,Oops! An Error Occurred,0.5,1
site_05648,https://five.re,Your connection is not private,0.5,1
site_05649,https://flcb.com,FLCBANK,0.5,1
site_05650,https://fleurings.com,Order now for Valentines Day!,0.5,1
site_05653,https://fordautohauskrause.de,AUTOHAUS KRUSE,0.5,1
site_05655,https://fresha.bg,Доставка,0.5,1
site_05656,https://fridge-filters.ca,Free Shipping on orders over $99,0.5,1
site_05657,https://fundatiainovatiisociale.ro,FUNDAȚIA MEDICII PENTRU ROMÂNIA,0.5,1
site_05659,https://galicia.fr,FRAIS DE PORT OFFERT DÈS 69€,0.5,1
site_05660,https://gamatronic.pl,gamatronic,0.5,1
site_05661,https://gatesgates.co.uk,Your connection is not private,0.5,1
site_05663,https://gemeindewerkeruppichteroth.de,Gemeindewerke Ruppichteroth GmbH,0.5,1
site_05664,https://getmiguard.com,No More Pain Meds,0.5,1
site_05665,https://getsmarteraboutmoney.ca,MENU,0.5,1
site_05666,https://ggwash.org,ggwash.org,0.5,1
site_05667,https://gibraltarvet.com,We do not offer boarding currently. Here is a list of,0.5,1
site_05670,https://goodheartanimalsanctuaries.com,News,0.5,1
site_05671,https://graceblue.com,GRACE BLUE,0.5,1
site_05672,https://hallsmarine.com,HOME,0.5,1
site_05674,https://harpix.com.br,harpix,0.5,1
site_05676,https://hellonaturelife.com,HELLONATURELIFE,0.5,1
site_05677,https://helpshands.com,Helps,0.5,1
site_05679,https://helsinkipro.com,HK,0.5,1
site_05680,https://heritage-encre.com,"2 journaux achetés, 1 stylo offert",0.5,1
site_05681,https://hervesimone.fr,Account Suspended,0.5,1
site_05682,https://holmanwebb.com.au,HICKSONS HUNT & HUNT HOLMAN WEBB,0.5,1
site_05684,https://hona.au,SHOP HEMA FREE,0.5,1
site_05685,https://hopewellclinical.com,(217) 223-0170,0.5,1
site_05686,https://hostyou.be,AL 25 JAAR PROFESSIONELE HOSTING DIENSTEN,0.5,1
site_05687,https://hugoshotels.com,HUGO'S,0.5,1
site_05690,https://idetoping.com,DETOPING,0.5,1
site_05691,https://imoyasu.store,芋やすは全国送料無料,0.5,1
site_05692,https://industrialmotorsinc.com,INDUSTRIAL ELECTRIC MOTORS TOOLS - POOLS - HOT TUBS,0.5,1
site_05693,https://industrialwaterequipment.co.uk,BLOG,0.5,1
site_05694,https://infidelityfirstaidkit.com,Infidelity First Aid Kit,0.5,1
site_05697,https://interface2.co.uk,Your connection is not private,0.5,1
site_05698,https://invictuswireless.com,INVICTUS,0.5,1
site_05699,https://it-jobtag.de,heise jobs,0.5,1
site_05702,https://jayspowercenter.com,Shop Brands,0.5,1
site_05703,https://jewelmaze.com,Buy Any 2 Get 20% Off*,0.5,1
site_05704,https://jfa.no,PRODUKTER,0.5,1
site_05706,https://juanitahillsanimalhospital.com,425-202-7430,0.5,1
site_05707,https://kadoshop.co,تقدیم رایگان درب واحد در سراسر ایران,0.5,1
site_05708,https://karlfrisch.com,DEMOCRAT KARL FRISCH SCHOOL BOARD,0.5,1
site_05709,https://kashwere.com,"FREE GROUND SHIPPING ON ALL ORDERS OVER $199 (IN THE CONTIGUOUS U.S., AFTER DISCOUNTS ARE APPLIED",0.5,1
site_05710,https://kingborough.tas.gov.au,Kingborough,0.5,1
site_05711,https://koneser.co,KONESER GROUP,0.5,1
site_05712,https://kuest.mx,Kuest,0.5,1
site_05713,https://laklakgroup.com,۰۲۱ - ۵۷۷۸۲۰۰۰,0.5,1
site_05714,https://landerartcenter.com,IAC,0.5,1
site_05715,https://langetwins.com,LANGETWINS,0.5,1
site_05716,https://lautmarketing.com,RUT,0.5,1
site_05717,https://lenderspotlight.ca,A powerful database for the Canadian mortgage broker,0.5,1
site_05718,https://lepetitdepot.com,Deals By Category: Save Up To 50% OFF,0.5,1
site_05719,https://le-support-telephone.com,LIVRAISON GRATUITE PARTOUT DANS LE MONDE,0.5,1
site_05720,https://livogland.dk,LIV OG LAND,0.5,1
site_05721,https://lookersfordleasing.co.uk,Lookers,0.5,1
site_05722,https://lookersmercedesleasing.co.uk,Lookers,0.5,1
site_05723,https://lookersvolvoleasing.co.uk,Lookers Personal Leasing,0.5,1
site_05724,https://ludifest.cl,juguemos@ludifest.cl,0.5,1
site_05725,https://m5systems.net,M5,0.5,1
site_05727,https://mallbuildconstruct.in,ALLBUILDCONSTRUCT,0.5,1
site_05729,https://maquacosmetics.com,SCONTO 20% SUL PRIMO ORDINE CON CODICE WELCOME20,0.5,1
site_05730,https://matchit.com.br,match <IT>,0.5,1
site_05732,https://mcdelivery.com.my,Your connection is not private,0.5,1
site_05734,https://mcfarlanrowlands.com,ABOUT US,0.5,1
site_05735,https://medivia.fr,Appelez-nous : 0 806 800 820 (non surtaxé),0.5,1
site_05736,https://megandcoaesthetics.com,Meg & Co.,0.5,1
site_05737,https://mensenwelzijn.nl,Mens en Welzijn,0.5,1
site_05738,https://metrostorage.com,Metro Self Storage,0.5,1
site_05739,https://mettro.com.au,mettro,0.5,1
site_05740,https://mirrarestaurant.co.uk,The UNIVERSAL Group,0.5,1
site_05741,https://mjcequestrian.com,WELCOME TO MJC EQUESTRIAN - PLEASE FEEL FREE TO CHECK OUT THE EQUINES ON OFFER.,0.5,1
site_05742,https://moloria.com,Moloria | Premium Fashion,0.5,1
site_05743,https://moveitcloud.eu,ipswitch,0.5,1
site_05744,https://moveitcloud.uk,Progress CloudOps,0.5,1
site_05745,https://moveitsecurely.com,ipswitch > MOVEit Transfer,0.5,1
site_05747,https://musclesmokeandmirrors.com,"Muscle, Smoke & Mirrors",0.5,1
site_05749,https://myfreedomempire.com,myFREEDOM EMPIRE,0.5,1
site_05750,https://myram.dk,KASPER MYRAM,0.5,1
site_05751,https://mywunschzettel.de,Suche,0.5,1
